,"Type","Date","Name","Num","Item","Qty","Cost","On Hand","Avg Cost","Asset Value"
"Inventory",,,,,,,,"",,""
"0331/KHAKI S/M (FELT IVY, KHAKI)",,,,,,,,"",,""
,"Invoice","11/18/2015","FIORE BOUTIQUE #3 (GA)","402509","BN2120/LAVANDER",-12,"",128,0.00,0.00
,"Invoice","11/18/2015","FIORE BOUTIQUE #4 (NC)","402510","BN2120/LAVANDER",-12,"",116,0.00,0.00
,"Invoice","11/18/2015","FIORE BOUTIQUE #6 (TN)","402511","BN2120/LAVANDER",-12,"",104,0.00,0.00
,"Invoice","11/19/2015","ANTHONY GIFT","402582","BN2120/LAVANDER",-6,"",98,0.00,0.00
,"Invoice","11/19/2015","THE PARIS GALERIE","402586","BN2120/LAVANDER",-2,"",96,0.00,0.00
,"Invoice","11/24/2015","WARM STUFF INC.","402623","BN2120/LAVANDER",-12,"",84,0.00,0.00
,"Invoice","11/25/2015","FASHION 2 STREET","402638","BN2120/LAVANDER",-24,"",60,0.00,0.00
,"Invoice","12/02/2015","EUROPEAN STYLES INC","402688","BN2120/LAVANDER",-6,"",54,0.00,0.00
,"Invoice","12/03/2015","ANTHONY GIFT","402617","BN2120/LAVANDER",-12,"",42,0.00,0.00
,"Invoice","12/07/2015","ZGI","402746","BN2120/LAVANDER",-48,"",-6,0.00,0.00
,"Item Receipt","12/09/2015","ADJUST",,"BN2120/LAVANDER",11,0.00,5,0.00,0.00
,"Item Receipt","01/05/2016","ADJUST",,"BN2120/LAVANDER",-5,0.00,0,0.00,0.00
,"Item Receipt","08/23/2016","EPOCH",,"BN2120/LAVANDER",720,0.00,720,0.00,0.00
,"Invoice","09/01/2016","VIVA FASHION","404424","BN2120/LAVANDER",-24,"",696,0.00,0.00
,"Invoice","09/02/2016","FASHION 2 STREET","404396","BN2120/LAVANDER",-144,"",552,0.00,0.00
,"Invoice","09/06/2016","COMMON ERA","404442","BN2120/LAVANDER",-6,"",546,0.00,0.00
,"Invoice","09/07/2016","OLIVE PIQUE","404431","BN2120/LAVANDER",-144,"",402,0.00,0.00
,"Invoice","09/07/2016","YOSEMITE CEDAR LODGE","404470","BN2120/LAVANDER",-6,"",396,0.00,0.00
,"Invoice","09/16/2016","MULAN","404498","BN2120/LAVANDER",-12,"",384,0.00,0.00
,"Item Receipt","09/16/2016","EPOCH","401 CTN","BN2120/LAVANDER",144,0.00,528,0.00,0.00
,"Invoice","09/19/2016","BAVARIAN INN LODGE","404480","BN2120/LAVANDER",-6,"",522,0.00,0.00
,"Invoice","09/19/2016","HAT COLLECTION","404511","BN2120/LAVANDER",-6,"",516,0.00,0.00
,"Invoice","09/20/2016","MOUNTAIN GIFTS","404561","BN2120/LAVANDER",-36,"",480,0.00,0.00
,"Invoice","09/21/2016","THE HALL TREE BOUTIQUE","404531","BN2120/LAVANDER",-6,"",474,0.00,0.00
,"Invoice","09/21/2016","VALERY'S SHOP","404587","BN2120/LAVANDER",-3,"",471,0.00,0.00
,"Invoice","09/21/2016","DIANNA BUTLAR","404593","BN2120/LAVANDER",-6,"",465,0.00,0.00
,"Invoice","09/27/2016","EPRETTY HANDBAGS & ACCESSORIES","404640","BN2120/LAVANDER",-48,"",417,0.00,0.00
,"Invoice","09/28/2016","GRAN CHAPUR","404478","BN2120/LAVANDER",-6,"",411,0.00,0.00
,"Invoice","09/30/2016","ANTHONY GIFT","404672","BN2120/LAVANDER",-6,"",405,0.00,0.00
,"Invoice","10/03/2016","GRAND BAZAAR INC","404612","BN2120/LAVANDER",-24,"",381,0.00,0.00
,"Invoice","10/06/2016","EUROPEAN STYLES INC","404739","BN2120/LAVANDER",-5,"",376,0.00,0.00
,"Invoice","10/06/2016","OLIVE PIQUE","404741","BN2120/LAVANDER",-36,"",340,0.00,0.00
,"Invoice","10/10/2016","ANIMAS TRADING COMPANY","404657","BN2120/LAVANDER",-3,"",337,0.00,0.00
,"Invoice","10/11/2016","BYU IDAHO","404748","BN2120/LAVANDER",-6,"",331,0.00,0.00
,"Invoice","10/12/2016","MISHU BOUTIQUE","404751","BN2120/LAVANDER",-6,"",325,0.00,0.00
,"Invoice","10/12/2016","SHOP 72.COM INC/OVERSTOCKTOYZ","404773","BN2120/LAVANDER",-3,"",322,0.00,0.00
,"Invoice","10/13/2016","TIFFANY BEAUTY SUPPLY","404782","BN2120/LAVANDER",-3,"",319,0.00,0.00
,"Invoice","10/13/2016","FOLKLORE CRAFTS","404793","BN2120/LAVANDER",-3,"",316,0.00,0.00
,"Invoice","10/14/2016","TOKO","404789","BN2120/LAVANDER",-36,"",280,0.00,0.00
,"Invoice","10/14/2016","YOSEMITE CEDAR LODGE","404818","BN2120/LAVANDER",-12,"",268,0.00,0.00
,"Invoice","10/17/2016","FASHION 2 STREET","404806","BN2120/LAVANDER",-144,"",124,0.00,0.00
,"Invoice","10/17/2016","CHERRY PICKER","404835","BN2120/LAVANDER",-36,"",88,0.00,0.00
,"Invoice","10/18/2016","THE ULTIMATE COLLECTION","404829","BN2120/LAVANDER",-24,"",64,0.00,0.00
,"Invoice","10/19/2016","LETS PARTY MORE","404855","BN2120/LAVANDER",-6,"",58,0.00,0.00
,"Invoice","10/19/2016","BELLA BOUTIQUE(OR)","404859","BN2120/LAVANDER",-3,"",55,0.00,0.00
,"Invoice","10/20/2016","GM FASHION INC","404843","BN2120/LAVANDER",-48,"",7,0.00,0.00
,"Invoice","10/25/2016","E & E FASHION","404918","BN2120/LAVANDER",-3,"",4,0.00,0.00
,"Invoice","11/04/2016","WARM STUFF INC.","405020","BN2120/LAVANDER",-4,"",0,0.00,0.00
,"Invoice","11/14/2016","S/EPOCH","405100","BN2120/LAVANDER",0,"",0,0.00,0.00
,"Invoice","11/25/2016","KEVIN(NY)","405239","BN2120/LAVANDER",-12,"",-12,0.00,0.00
,"Item Receipt","11/26/2016","EPOCH","99 CTN BY AIR","BN2120/LAVANDER",864,0.00,852,0.00,0.00
,"Invoice","11/30/2016","ANTHONY GIFT","405283","BN2120/LAVANDER",-12,"",840,0.00,0.00
,"Invoice","12/01/2016","ANIMAS TRADING COMPANY","405296","BN2120/LAVANDER",-3,"",837,0.00,0.00
,"Invoice","12/01/2016","FASHION 2 STREET","405302","BN2120/LAVANDER",-36,"",801,0.00,0.00
,"Invoice","12/01/2016","HATS SHOP NY","405305","BN2120/LAVANDER",-60,"",741,0.00,0.00
,"Invoice","12/02/2016","MICHAEL MCKEE","405309","BN2120/LAVANDER",-3,"",738,0.00,0.00
,"Invoice","12/05/2016","FASHION 2 STREET","405324","BN2120/LAVANDER",-36,"",702,0.00,0.00
,"Invoice","12/05/2016","S/EPOCH","405328","BN2120/LAVANDER",-144,"",558,0.00,0.00
,"Invoice","12/07/2016","DAISY CARCAMO","405350","BN2120/LAVANDER",-6,"",552,0.00,0.00
,"Invoice","12/08/2016","WARM STUFF INC.","405398","BN2120/LAVANDER",-6,"",546,0.00,0.00
,"Invoice","12/12/2016","HENRY'S GIFT SHOP","405436","BN2120/LAVANDER",-6,"",540,0.00,0.00
,"Invoice","12/14/2016","KEVIN(NY)","405476","BN2120/LAVANDER",-12,"",528,0.00,0.00
,"Invoice","12/15/2016","THE ULTIMATE COLLECTION","405499","BN2120/LAVANDER",-12,"",516,0.00,0.00
,"Invoice","12/16/2016","E & E FASHION","405502","BN2120/LAVANDER",-4,"",512,0.00,0.00
,"Invoice","12/19/2016","BELLA BOUTIQUE(OR)","405542","BN2120/LAVANDER",-5,"",507,0.00,0.00
,"Invoice","12/20/2016","HENRY'S GIFT SHOP","405537","BN2120/LAVANDER",-6,"",501,0.00,0.00
,"Invoice","12/21/2016","COVERED BRIDGE GIFT SHOP","405584","BN2120/LAVANDER",-3,"",498,0.00,0.00
,"Invoice","12/21/2016","CNV BEAUTY SUPPLY","405588","BN2120/LAVANDER",-12,"",486,0.00,0.00
,"Invoice","12/22/2016","LEGACY EMANUEL HOSPITAL GIFT SHOP","405592","BN2120/LAVANDER",-2,"",484,0.00,0.00
,"Invoice","12/22/2016","BYU IDAHO","405603","BN2120/LAVANDER",-6,"",478,0.00,0.00
,"Invoice","12/23/2016","ANIMAS TRADING COMPANY","405594","BN2120/LAVANDER",-4,"",474,0.00,0.00
,"Invoice","12/23/2016","S-D18 INC 3","405610","BN2120/LAVANDER",-12,"",462,0.00,0.00
,"Invoice","12/28/2016","SHOP 72.COM INC/OVERSTOCKTOYZ","405629","BN2120/LAVANDER",-18,"",444,0.00,0.00
,"Invoice","01/03/2017","COVERED BRIDGE GIFT SHOP","405654","BN2120/LAVANDER",-6,"",438,0.00,0.00
,"Invoice","01/03/2017","DOWN AND BEYOND","405656","BN2120/LAVANDER",-6,"",432,0.00,0.00
,"Invoice","01/03/2017","S-D18 INC 1","405657","BN2120/LAVANDER",-24,"",408,0.00,0.00
,"Invoice","01/03/2017","THE CARMEL HAT COMPANY","405669","BN2120/LAVANDER",-12,"",396,0.00,0.00
,"Invoice","01/06/2017","BYU IDAHO","405704","BN2120/LAVANDER",-6,"",390,0.00,0.00
,"Invoice","01/31/2017","SNEAKER FIEND LLC (GEAR UNLIMITED)","405690","BN2120/LAVANDER",-3,"",387,0.00,0.00
,"Invoice","01/31/2017","COUNTRY COUSIN","405815","BN2120/LAVANDER",-2,"",385,0.00,0.00
,"Invoice","03/28/2017","SEASIDE MOSTLY HATS","406141","BN2120/LAVANDER",-12,"",373,0.00,0.00
,"Invoice","03/29/2017","THE CARMEL HAT CO","406154","BN2120/LAVANDER",-24,"",349,0.00,0.00
,"Invoice","07/03/2017","COVERED BRIDGE GIFT SHOP","406961","BN2120/LAVANDER",-3,"",346,0.00,0.00
,"Invoice","07/10/2017","THE CARMEL HAT CO","407002","BN2120/LAVANDER",-24,"",322,0.00,0.00
,"Invoice","08/11/2017","CLASSIC COLLECTION HATS","407196","BN2120/LAVANDER",-6,"",316,0.00,0.00
,"Invoice","08/18/2017","ANIMAS TRADING COMPANY","407231","BN2120/LAVANDER",-6,"",310,0.00,0.00
,"Invoice","08/24/2017","ELLIOTT AND OLIVER CO.","407254","BN2120/LAVANDER",-12,"",298,0.00,0.00
,"Invoice","08/31/2017","CK DESIGN JEWELRY","407336","BN2120/LAVANDER",-12,"",286,0.00,0.00
,"Invoice","09/05/2017","FIDDLESTICKS, INC.","407394","BN2120/LAVANDER",-6,"",280,0.00,0.00
,"Invoice","09/13/2017","ANTHONY GIFT","407459","BN2120/LAVANDER",-24,"",256,0.00,0.00
,"Invoice","09/18/2017","HAT COLLECTION","407477","BN2120/LAVANDER",-6,"",250,0.00,0.00
,"Invoice","09/21/2017","VALLEY HOLDINGS LLC (vandelay industries)","407550","BN2120/LAVANDER",-3,"",247,0.00,0.00
,"Invoice","09/25/2017","FASHION 2 STREET","407568","BN2120/LAVANDER",-96,"",151,0.00,0.00
,"Inventory Adjust","09/26/2017",,"572","BN2120/LAVANDER",120,"",271,0.00,0.00
,"Invoice","09/29/2017","VIVA FASHION","407569","BN2120/LAVANDER",-24,"",247,0.00,0.00
,"Invoice","10/03/2017","MOUNTAIN GIFTS","407428","BN2120/LAVANDER",-36,"",211,0.00,0.00
,"Invoice","10/06/2017","THE CARMEL HAT COMPANY","407669","BN2120/LAVANDER",-12,"",199,0.00,0.00
,"Invoice","10/10/2017","ELLIOTT AND OLIVER CO.","407684","BN2120/LAVANDER",-12,"",187,0.00,0.00
,"Invoice","10/16/2017","THE MEXICAN SHOP, LTD","407734","BN2120/LAVANDER",-3,"",184,0.00,0.00
,"Invoice","10/19/2017","S/EPOCH","407767","BN2120/LAVANDER",-72,"",112,0.00,0.00
,"Invoice","10/26/2017","S-D18 INC 1","407834","BN2120/LAVANDER",-24,"",88,0.00,0.00
,"Invoice","10/26/2017","SEASIDE MOSTLY HATS","407844","BN2120/LAVANDER",-12,"",76,0.00,0.00
,"Inventory Adjust","10/28/2017",,"607","BN2120/LAVANDER",-24,"",52,0.00,0.00
,"Invoice","10/31/2017","GET OUTDOORS 365","407879","BN2120/LAVANDER",-6,"",46,0.00,0.00
,"Inventory Adjust","10/31/2017",,"608","BN2120/LAVANDER",6,"",52,0.00,0.00
,"Invoice","11/01/2017","CNV BEAUTY SUPPLY","407873","BN2120/LAVANDER",-24,"",28,0.00,0.00
,"Invoice","11/03/2017","BEJEWELED","407923","BN2120/LAVANDER",-6,"",22,0.00,0.00
,"Invoice","11/09/2017","FASHION 2 STREET","407963","BN2120/LAVANDER",-22,"",0,0.00,0.00
,"Item Receipt","10/01/2024","EPOCH",,"BN2120/LAVANDER",36,0.00,36,0.00,0.00
"Total BN2120/LAVANDER (THICK CABLE SLOUCHY/LAVENDER)",,,,,,,,36.00,,0.00
"BN2120/PINK (THICK CABLE SLOUCHY/PINK)",,,,,,,,"",,""
,"Invoice","08/10/2015","DIANNA BUTLAR","31899","BN2120/PINK",-12,"",-12,0.00,0.00
,"Item Receipt","08/12/2015","EPOCH",,"BN2120/PINK",864,0.00,852,0.00,0.00
,"Invoice","08/14/2015","MAKING WAVES","31930","BN2120/PINK",-12,"",840,0.00,0.00
,"Invoice","08/18/2015","FASHION 2 STREET","31944","BN2120/PINK",-12,"",828,0.00,0.00
,"Invoice","09/03/2015","MAKING WAVES","401879","BN2120/PINK",0,"",828,0.00,0.00
,"Invoice","09/03/2015","MAKING WAVES","401880","BN2120/PINK",-12,"",816,0.00,0.00
,"Invoice","09/14/2015","D & J VARIETY STORE","401945","BN2120/PINK",-2,"",814,0.00,0.00
,"Invoice","09/15/2015","HATS FOR US","401939","BN2120/PINK",-24,"",790,0.00,0.00
,"Invoice","09/16/2015","HINGE","401965","BN2120/PINK",-4,"",786,0.00,0.00
,"Invoice","09/16/2015","VIVA FASHION","401975","BN2120/PINK",-12,"",774,0.00,0.00
,"Invoice","09/17/2015","CHAMPIONS CENTRE","401988","BN2120/PINK",-6,"",768,0.00,0.00
,"Invoice","09/23/2015","EPRETTY HANDBAGS & ACCESSORIES","401984","BN2120/PINK",-36,"",732,0.00,0.00
,"Invoice","09/25/2015","DASO TRADING INC","402006","BN2120/PINK",-36,"",696,0.00,0.00
,"Invoice","09/28/2015","GET OUTDOORS 365","201727","BN2120/PINK",-4,"",692,0.00,0.00
,"Invoice","09/28/2015","CLASSIC COLLECTION HATS","402028","BN2120/PINK",-4,"",688,0.00,0.00
,"Invoice","09/28/2015","FASHION ZONE","402066","BN2120/PINK",-6,"",682,0.00,0.00
,"Invoice","09/28/2015","TATIANA CARRION","402071","BN2120/PINK",-12,"",670,0.00,0.00
,"Invoice","09/28/2015","WILDFLOWERS NEW YORK INC","402065","BN2120/PINK",-12,"",658,0.00,0.00
,"Invoice","09/30/2015","EPRETTY HANDBAGS & ACCESSORIES","402091","BN2120/PINK",-48,"",610,0.00,0.00
,"Invoice","10/08/2015","GIFTS UNLIMTED","401853","BN2120/PINK",-12,"",598,0.00,0.00
,"Invoice","10/12/2015","BEJEWELED YOUNG CORP","402184","BN2120/PINK",-6,"",592,0.00,0.00
,"Invoice","10/13/2015","HATS FOR US","402169","BN2120/PINK",-24,"",568,0.00,0.00
,"Invoice","10/15/2015","CARRION","402168","BN2120/PINK",-12,"",556,0.00,0.00
,"Invoice","10/21/2015","THE ULTIMATE COLLECTION","402292","BN2120/PINK",-12,"",544,0.00,0.00
,"Invoice","10/27/2015","KEVIN(NY)","402333","BN2120/PINK",-12,"",532,0.00,0.00
,"Invoice","10/28/2015","FASHION 2 STREET","402343","BN2120/PINK",-72,"",460,0.00,0.00
,"Invoice","11/05/2015","ANTHONY GIFT","402437","BN2120/PINK",-3,"",457,0.00,0.00
,"Invoice","11/12/2015","KEVIN(NY)","402432","BN2120/PINK",-24,"",433,0.00,0.00
,"Invoice","11/12/2015","THE ULTIMATE COLLECTION","402489","BN2120/PINK",-12,"",421,0.00,0.00
,"Invoice","11/16/2015","BOB'S BEACH SHACK","402544","BN2120/PINK",-12,"",409,0.00,0.00
,"Invoice","11/16/2015","THE HATTERIE","402547","BN2120/PINK",-3,"",406,0.00,0.00
,"Invoice","11/18/2015","S/EPOCH","402549","BN2120/PINK",-72,"",334,0.00,0.00
,"Invoice","11/18/2015","S-D18 INC 1","402576","BN2120/PINK",-12,"",322,0.00,0.00
,"Invoice","11/19/2015","ANTHONY GIFT","402582","BN2120/PINK",-6,"",316,0.00,0.00
,"Invoice","11/23/2015","ANTHONY GIFT","402619","BN2120/PINK",-6,"",310,0.00,0.00
,"Invoice","11/24/2015","WARM STUFF INC.","402623","BN2120/PINK",-12,"",298,0.00,0.00
,"Invoice","11/24/2015","BLUSH SALON","402625","BN2120/PINK",-6,"",292,0.00,0.00
,"Invoice","11/25/2015","CHARN COLLECTION (MALEES)","402641","BN2120/PINK",-12,"",280,0.00,0.00
,"Invoice","12/01/2015","HATS GALORE (PA)","402667","BN2120/PINK",-6,"",274,0.00,0.00
,"Invoice","12/01/2015","VIVA FASHION","402671","BN2120/PINK",-12,"",262,0.00,0.00
,"Invoice","12/01/2015","S-D18 INC 1","402679","BN2120/PINK",-12,"",250,0.00,0.00
,"Invoice","12/03/2015","ANTHONY GIFT","402617","BN2120/PINK",-12,"",238,0.00,0.00
,"Invoice","12/07/2015","ZGI","402746","BN2120/PINK",-48,"",190,0.00,0.00
,"Invoice","12/09/2015","AROUND AGAIN","402771","BN2120/PINK",-6,"",184,0.00,0.00
,"Item Receipt","12/09/2015","ADJUST",,"BN2120/PINK",-31,0.00,153,0.00,0.00
,"Invoice","12/10/2015","FASHION 2 STREET","402776","BN2120/PINK",-24,"",129,0.00,0.00
,"Invoice","12/10/2015","THE PARIS GALERIE","402796","BN2120/PINK",-6,"",123,0.00,0.00
,"Invoice","12/10/2015","S-D18 INC 4","402800","BN2120/PINK",-12,"",111,0.00,0.00
,"Invoice","12/11/2015","WATCH US INC","402786","BN2120/PINK",-24,"",87,0.00,0.00
,"Invoice","12/14/2015","DOWN AND BEYOND","402819","BN2120/PINK",-12,"",75,0.00,0.00
,"Invoice","12/14/2015","S-D18 INC 1","402821","BN2120/PINK",-24,"",51,0.00,0.00
,"Invoice","12/16/2015","BLUSH SALON","402847","BN2120/PINK",0,"",51,0.00,0.00
,"Invoice","12/18/2015","FASHION 2 STREET","402858","BN2120/PINK",-27,"",24,0.00,0.00
,"Item Receipt","01/05/2016","ADJUST",,"BN2120/PINK",-18,0.00,6,0.00,0.00
,"Inventory Adjust","02/02/2016",,"168","BN2120/PINK",-6,"",0,0.00,0.00
,"Item Receipt","08/23/2016","EPOCH",,"BN2120/PINK",864,0.00,864,0.00,0.00
,"Invoice","09/01/2016","VIVA FASHION","404424","BN2120/PINK",-24,"",840,0.00,0.00
,"Invoice","09/02/2016","FASHION 2 STREET","404396","BN2120/PINK",-72,"",768,0.00,0.00
,"Invoice","09/02/2016","MID AMERICA","404429","BN2120/PINK",-72,"",696,0.00,0.00
,"Invoice","09/06/2016","COMMON ERA","404442","BN2120/PINK",-6,"",690,0.00,0.00
,"Invoice","09/07/2016","OLIVE PIQUE","404431","BN2120/PINK",-144,"",546,0.00,0.00
,"Invoice","09/16/2016","MULAN","404498","BN2120/PINK",-12,"",534,0.00,0.00
,"Invoice","09/19/2016","BAVARIAN INN LODGE","404480","BN2120/PINK",-6,"",528,0.00,0.00
,"Invoice","09/21/2016","VALERY'S SHOP","404587","BN2120/PINK",-3,"",525,0.00,0.00
,"Invoice","09/21/2016","DIANNA BUTLAR","404593","BN2120/PINK",-6,"",519,0.00,0.00
,"Invoice","09/22/2016","BOB'S BEACH SHACK","404550","BN2120/PINK",-6,"",513,0.00,0.00
,"Invoice","09/26/2016","TIPTOE SHOE REPAIR","404621","BN2120/PINK",-12,"",501,0.00,0.00
,"Invoice","09/27/2016","EPRETTY HANDBAGS & ACCESSORIES","404640","BN2120/PINK",-48,"",453,0.00,0.00
,"Invoice","09/28/2016","GRAN CHAPUR","404478","BN2120/PINK",-6,"",447,0.00,0.00
,"Invoice","09/30/2016","ANTHONY GIFT","404672","BN2120/PINK",-6,"",441,0.00,0.00
,"Invoice","10/03/2016","GRAND BAZAAR INC","404612","BN2120/PINK",-24,"",417,0.00,0.00
,"Invoice","10/03/2016","CLASSIC COLLECTION HATS","404670","BN2120/PINK",-6,"",411,0.00,0.00
,"Invoice","10/04/2016","ANNA G FASHION","404702","BN2120/PINK",-6,"",405,0.00,0.00
,"Invoice","10/05/2016","CHAPEL HATS","404683","BN2120/PINK",-6,"",399,0.00,0.00
,"Invoice","10/05/2016","CHAPEL HATS","404684","BN2120/PINK",-6,"",393,0.00,0.00
,"Invoice","10/05/2016","THE HAT DEPOT CORP","404474","BN2120/PINK",-72,"",321,0.00,0.00
,"Invoice","10/06/2016","CHAPEL HATS","404680","BN2120/PINK",-6,"",315,0.00,0.00
,"Invoice","10/11/2016","BYU IDAHO","404748","BN2120/PINK",-6,"",309,0.00,0.00
,"Invoice","10/11/2016","ANTHONY GIFT","404762","BN2120/PINK",-24,"",285,0.00,0.00
,"Invoice","10/12/2016","SHOP 72.COM INC/OVERSTOCKTOYZ","404773","BN2120/PINK",-3,"",282,0.00,0.00
,"Invoice","10/13/2016","TIFFANY BEAUTY SUPPLY","404782","BN2120/PINK",-3,"",279,0.00,0.00
,"Invoice","10/17/2016","FASHION 2 STREET","404806","BN2120/PINK",-144,"",135,0.00,0.00
,"Invoice","10/17/2016","CHERRY PICKER","404835","BN2120/PINK",-24,"",111,0.00,0.00
,"Invoice","10/18/2016","THE ULTIMATE COLLECTION","404829","BN2120/PINK",-24,"",87,0.00,0.00
,"Invoice","10/19/2016","LOST LAKE RESORT","404869","BN2120/PINK",-4,"",83,0.00,0.00
,"Invoice","10/25/2016","GET OUTDOORS 365","404913","BN2120/PINK",-3,"",80,0.00,0.00
,"Invoice","10/25/2016","E & E FASHION","404918","BN2120/PINK",-3,"",77,0.00,0.00
,"Invoice","10/28/2016","SISTER GIFT SHOP (OH)","404954","BN2120/PINK",-3,"",74,0.00,0.00
,"Invoice","11/03/2016","ANTHONY GIFT","405013","BN2120/PINK",-12,"",62,0.00,0.00
,"Invoice","11/04/2016","WARM STUFF INC.","405020","BN2120/PINK",-6,"",56,0.00,0.00
,"Invoice","11/08/2016","ANTHONY GIFT","405047","BN2120/PINK",-24,"",32,0.00,0.00
,"Inventory Adjust","11/15/2016",,"348","BN2120/PINK",-32,"",0,0.00,0.00
,"Invoice","11/25/2016","S/EPOCH","405237","BN2120/PINK",-72,"",-72,0.00,0.00
,"Item Receipt","11/26/2016","EPOCH","99 CTN BY AIR","BN2120/PINK",864,0.00,792,0.00,0.00
,"Invoice","11/30/2016","ANTHONY GIFT","405283","BN2120/PINK",-24,"",768,0.00,0.00
,"Invoice","11/30/2016","VIVA FASHION","405285","BN2120/PINK",-6,"",762,0.00,0.00
,"Invoice","12/01/2016","TORSO","405295","BN2120/PINK",-6,"",756,0.00,0.00
,"Invoice","12/01/2016","CHICKADEES","405299","BN2120/PINK",-3,"",753,0.00,0.00
,"Invoice","12/01/2016","HATS SHOP NY","405305","BN2120/PINK",-48,"",705,0.00,0.00
,"Invoice","12/05/2016","CHAPEL HATS","405320","BN2120/PINK",-6,"",699,0.00,0.00
,"Invoice","12/05/2016","CHAPEL HATS","405322","BN2120/PINK",-6,"",693,0.00,0.00
,"Invoice","12/05/2016","CHAPEL HATS","405323","BN2120/PINK",-6,"",687,0.00,0.00
,"Invoice","12/05/2016","CHAPEL HATS","405325","BN2120/PINK",-6,"",681,0.00,0.00
,"Invoice","12/05/2016","CHAPEL HATS","405326","BN2120/PINK",-6,"",675,0.00,0.00
,"Invoice","12/07/2016","KILIMANJARO","405372","BN2120/PINK",-3,"",672,0.00,0.00
,"Invoice","12/08/2016","ROSS SALES","405399","BN2120/PINK",-12,"",660,0.00,0.00
,"Invoice","12/08/2016","KEVIN(NY)","405400","BN2120/PINK",-12,"",648,0.00,0.00
,"Invoice","12/08/2016","COVERED BRIDGE GIFT SHOP","405406","BN2120/PINK",-6,"",642,0.00,0.00
,"Invoice","12/12/2016","MOTHERLAND IMPORTS","405415","BN2120/PINK",-3,"",639,0.00,0.00
,"Invoice","12/12/2016","FASHION ZONE","405432","BN2120/PINK",-6,"",633,0.00,0.00
,"Invoice","12/14/2016","SHOP 72.COM INC/OVERSTOCKTOYZ","405455","BN2120/PINK",-6,"",627,0.00,0.00
,"Invoice","12/14/2016","CHAPEL HATS","405461","BN2120/PINK",-6,"",621,0.00,0.00
,"Invoice","12/14/2016","CHAPEL HATS","405463","BN2120/PINK",-6,"",615,0.00,0.00
,"Invoice","12/15/2016","THE ULTIMATE COLLECTION","405499","BN2120/PINK",-12,"",603,0.00,0.00
,"Invoice","12/16/2016","E & E FASHION","405502","BN2120/PINK",-4,"",599,0.00,0.00
,"Invoice","12/19/2016","KEVIN(NY)","405521","BN2120/PINK",-12,"",587,0.00,0.00
,"Invoice","12/19/2016","MOTHERLAND IMPORTS","405540","BN2120/PINK",-6,"",581,0.00,0.00
,"Invoice","12/19/2016","BELLA BOUTIQUE(OR)","405542","BN2120/PINK",-3,"",578,0.00,0.00
,"Invoice","12/20/2016","HENRY'S GIFT SHOP","405537","BN2120/PINK",-6,"",572,0.00,0.00
,"Invoice","12/20/2016","HENRY'S GIFT SHOP","405537","BN2120/PINK",-6,"",566,0.00,0.00
,"Invoice","12/21/2016","COVERED BRIDGE GIFT SHOP","405584","BN2120/PINK",-3,"",563,0.00,0.00
,"Invoice","12/21/2016","CNV BEAUTY SUPPLY","405588","BN2120/PINK",-12,"",551,0.00,0.00
,"Invoice","12/22/2016","LEGACY EMANUEL HOSPITAL GIFT SHOP","405592","BN2120/PINK",-2,"",549,0.00,0.00
,"Invoice","12/22/2016","BYU IDAHO","405603","BN2120/PINK",-6,"",543,0.00,0.00
,"Invoice","12/22/2016","VIVA FASHION","405606","BN2120/PINK",-12,"",531,0.00,0.00
,"Invoice","01/03/2017","COVERED BRIDGE GIFT SHOP","405654","BN2120/PINK",-6,"",525,0.00,0.00
,"Invoice","01/03/2017","DOWN AND BEYOND","405656","BN2120/PINK",-3,"",522,0.00,0.00
,"Invoice","01/03/2017","S-D18 INC 1","405657","BN2120/PINK",-24,"",498,0.00,0.00
,"Invoice","01/03/2017","THE CARMEL HAT COMPANY","405669","BN2120/PINK",-12,"",486,0.00,0.00
,"Invoice","01/05/2017","CHAPEL HATS","405674","BN2120/PINK",-12,"",474,0.00,0.00
,"Invoice","01/05/2017","CHAPEL HATS","405675","BN2120/PINK",-6,"",468,0.00,0.00
,"Invoice","01/05/2017","CHAPEL HATS","405676","BN2120/PINK",-6,"",462,0.00,0.00
,"Invoice","01/05/2017","CHAPEL HATS","405677","BN2120/PINK",-6,"",456,0.00,0.00
,"Invoice","01/05/2017","CHAPEL HATS","405678","BN2120/PINK",-6,"",450,0.00,0.00
,"Invoice","01/05/2017","CHAPEL HATS","405679","BN2120/PINK",-6,"",444,0.00,0.00
,"Invoice","01/05/2017","CHAPEL HATS","405680","BN2120/PINK",-6,"",438,0.00,0.00
,"Invoice","01/05/2017","CHAPEL HATS","405681","BN2120/PINK",-6,"",432,0.00,0.00
,"Invoice","01/09/2017","MOTHERLAND IMPORTS","405716","BN2120/PINK",-4,"",428,0.00,0.00
,"Invoice","01/23/2017","BYU IDAHO","405792","BN2120/PINK",-12,"",416,0.00,0.00
,"Invoice","01/24/2017","CHAPEL HATS","405795","BN2120/PINK",-12,"",404,0.00,0.00
,"Invoice","01/25/2017","DOWN AND BEYOND","405798","BN2120/PINK",-6,"",398,0.00,0.00
,"Invoice","01/30/2017","MOTHERLAND IMPORTS","405812","BN2120/PINK",-6,"",392,0.00,0.00
,"Invoice","01/31/2017","SNEAKER FIEND LLC (GEAR UNLIMITED)","405690","BN2120/PINK",-6,"",386,0.00,0.00
