,"Active Status","Type","Item","Description","Sales Tax Code","Account","COGS Account","Asset Account","Accumulated Depreciation","Purchase Description","Quantity On Hand","Cost","Preferred Vendor","Tax Agency","Price","Reorder Pt (Min)","MPN","Location"
,"Not-active","Inventory Part","V2730/LIME GREEN","FASHION CLIP SUN VISOR, LIME GREEN (48/CTN) L/B12-B15",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FASHION CLIP SUN VISOR, LIME GREEN",0,0.00,,,3.00,"",,"(48/CTN) L/B12-B15"
,"Not-active","Inventory Part","V2730/LT.PINK","FASHION CLIP SUN VISOR, LT.PINK",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FASHION CLIP SUN VISOR, LT.PINK",0,0.00,,,3.00,"",,
,"Active","Inventory Part","V2730/MINT","FASHION CLIP SUN VISOR, MINT 3PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FASHION CLIP SUN VISOR, MINT",95,0.00,,,3.00,"",," (48/CTN) L/B12-B15"
,"Not-active","Inventory Part","V2730/NAVY","FASHION CLIP SUN VISOR, NAVY (48/CTN) L/B12-B15",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FASHION CLIP SUN VISOR, NAVY (48/CTN)",0,0.00,,,3.00,"",,
,"Active","Inventory Part","V2730/OLIVE","FASHION CLIP SUN VISOR, OLIVE 3PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FASHION CLIP SUN VISOR, OLIVE",-9,0.00,,,3.00,"",,"(48/CTN) L/B12-B15"
,"Active","Inventory Part","V2730/ORANGE","FASHION CLIP SUN VISOR, ORANGE 3PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FASHION CLIP SUN VISOR, ORANGE",0,0.00,,,3.00,"",,"(48/CTN) L/B12-B15"
,"Not-active","Inventory Part","V2730/RED","FASHION CLIP SUN VISOR,RED",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FASHION CLIP SUN VISOR,RED",0,0.00,,,3.00,"",,"(48/CTN) L/B12-B15"
,"Active","Inventory Part","V2730/WHITE","FASHION CLIP SUN VISOR, WHITE 3PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FASHION CLIP SUN VISOR, WHITE",-3,0.00,,,3.00,"",," (48/CTN) L/B12-B15"
,"Active","Inventory Part","V2733","SUN VISOR, ASSORTED COLOR",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"SUN VISOR, ASSORTED COLOR",0,0.00,,,4.00,"",,"(48/CTN) L/L8"
,"Not-active","Inventory Part","V2917/BLACK","PAPER STRAW SUNVISOR WITH BOW ON THE BACK, BLACK",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"PAPER STRAW SUNVISOR WITH BOW ON THE BACK, BLACK",0,0.00,,,6.00,"",," (48PCS/CTN) L/U2"
,"Active","Inventory Part","V2917/HOT PINK","PAPER STRAW SUNVISOR WITH BOW ON THE BACK, HOT PINK box outside and hangtag mark red 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"PAPER STRAW SUNVISOR WITH BOW ON THE BACK, HOT PINK",2,0.00,,,6.00,"",," (48PCS/CTN) L/U2"
,"Active","Inventory Part","V2917/LANVENDER","PAPER STRAW SUNVISOR WITH BOW ON THE BACK, LAVENDER 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"PAPER STRAW SUNVISOR WITH BOW ON THE BACK, LAVENDER",54,0.00,,,6.00,"",," (48PCS/CTN) L/U2"
,"Not-active","Inventory Part","V2917/LT BROWN","PAPER STRAW SUNVISOR WITH BOW ON THE BACK, LIGHT BROWN",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"PAPER STRAW SUNVISOR WITH BOW ON THE BACK, LIGHT BROWN",0,0.00,,,6.00,"",," (48PCS/CTN) L/U2"
,"Active","Inventory Part","V2917/LT PINK","PAPER STRAW SUNVISOR WITH BOW ON THE BACK, LT PINK 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"PAPER STRAW SUNVISOR WITH BOW ON THE BACK, LT PINK",0,0.00,,,6.00,"",," (48PCS/CTN) L/U2"
,"Active","Inventory Part","V2917/NATURAL","PAPER STRAW SUNVISOR WITH BOW ON THE BACK, NATURAL 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"PAPER STRAW SUNVISOR WITH BOW ON THE BACK, NATURAL",72,0.00,,,6.00,"",," (48PCS/CTN) L/U2"
,"Not-active","Inventory Part","V2917/TOAST","PAPER STRAW SUNVISOR WITH BOW ON THE BACK, TOAST",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"PAPER STRAW SUNVISOR WITH BOW ON THE BACK, TOAST",11,0.00,,,6.00,"",,"(48PCS/CTN) L/U2"
,"Not-active","Inventory Part","V2917/WHITE","PAPER STRAW SUNVISOR WITH BOW ON THE BACK, WHITE",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"PAPER STRAW SUNVISOR WITH BOW ON THE BACK, WHITE",0,0.00,,,6.00,"",," (48PCS/CTN) L/U2"
,"Not-active","Inventory Part","V2918/A","TWO TONE PAPER STRAW SUN VISOR WITH BOW, ASSORTED COLOR",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"TWO TONE PAPER STRAW SUN VISOR WITH BOW, ASSORTED COLOR",0,0.00,,,6.00,"",," L/R21 shelf"
,"Not-active","Inventory Part","V2918/MIX BLACK","TWO TONE PAPER STRAW SUN VISOR WITH BOW, MIX BLACK",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"TWO TONE PAPER STRAW SUN VISOR WITH BOW, MIX BLACK",0,0.00,,,6.00,"",," L/R21 shelf"
,"Active","Inventory Part","V2918/MIX LAVENDER","TWO TONE PAPER STRAW SUN VISOR WITH BOW, MIX LAVENDER 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"TWO TONE PAPER STRAW SUN VISOR WITH BOW, MIX LAVENDER",138,0.00,,,6.00,"",," L/R21 shelf"
,"Active","Inventory Part","V2918/MIX NATURAL","TWO TONE PAPER STRAW SUN VISOR WITH BOW, MIX NATURAL 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"TWO TONE PAPER STRAW SUN VISOR WITH BOW, MIX NATURAL",90,0.00,,,6.00,"",," L/R21 shelf"
,"Active","Inventory Part","V2918/MIX RED","TWO TONE PAPER STRAW SUN VISOR WITH BOW, MIX RED 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"TWO TONE PAPER STRAW SUN VISOR WITH BOW, MIX RED",108,0.00,,,6.00,"",," L/R21 shelf"
,"Active","Inventory Part","V2918/MIX TURQUOISE","TWO TONE PAPER STRAW SUN VISOR WITH BOW, MIX TURQUOISE 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"TWO TONE PAPER STRAW SUN VISOR WITH BOW, MIX TURQUOISE",6,0.00,,,6.00,"",,"R21 SHEELF"
,"Active","Inventory Part","V4031","FASHION SUN VISOR, ASSORTED COLOR 12PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FASHION SUN VISOR, ASSORTED COLOR",20,0.00,,,5.00,"",,"(72/CTN) L/H10-2,A18-3"
,"Active","Inventory Part","V6002/MULTI BLACK","TIE DYE COTTON VISOR, MULTI BLACK 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"TIE DYE COTTON VISOR, MULTI BLACK",336,0.00,,,3.50,"","650245166155","144/CTN W62-W63"
,"Active","Inventory Part","V6002/MULTI BLUE","TIE DYE COTTON VISOR, MULTI BLUE 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"TIE DYE COTTON VISOR, MULTI BLUE",330,0.00,,,3.50,"","650245028484","144/CTN W62-W63"
,"Active","Inventory Part","V6002/MULTI GRAY","TIE DYE COTTON VISOR, MULTI GRAY 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"TIE DYE COTTON VISOR, MULTI GRAY",384,0.00,,,3.50,"","650245144801","144/CTN W62-W63"
,"Active","Inventory Part","V6002/MULTI INDIGO","TIE DYE COTTON VISOR, MULTI INDIGO BLUE 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"TIE DYE COTTON VISOR, MULTI INDIGO BLUE",306,0.00,,,3.50,"","650245129181","144/CTN W62-W63"
,"Active","Inventory Part","V6002/MULTI ORANGE","TIE DYE COTTON VISOR, MULTI ORANGE 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"TIE DYE COTTON VISOR, MULTI ORANGE",312,0.00,,,3.50,"","650245070056","144/CTN W62-W63"
,"Active","Inventory Part","V6002/MULTI PINK","TIE DYE COTTON VISOR, MULTI PINK 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"TIE DYE COTTON VISOR, MULTI PINK",276,0.00,,,3.50,"","650245148922","144/CTN W62-W63"
,"Active","Inventory Part","V6002/MULTI SKY","TIE DYE COTTON VISOR, MULTI SKY BLUE 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"TIE DYE COTTON VISOR, MULTI SKY BLUE",300,0.00,,,3.50,"","650245057064","144/CTN W62-W63"
,"Active","Inventory Part","V6002/MULTI YELLOW","TIE DYE COTTON VISOR, MULTI YELLOW 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"TIE DYE COTTON VISOR, MULTI YELLOW",240,0.00,,,3.50,"","650245042305","144/CTN W62-W63"
,"Not-active","Inventory Part","VINTAGE CAP",,,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,0.00,"",,
,"Active","Inventory Part","VIRGO(5TRTM KHAKI/BLACK)","5 PANEL SNAPBACK MASH CAPS, ZODIAC",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"5 PANEL SNAPBACK MASH CAPS, ZODIAC",0,0.00,,,7.00,"",,
,"Active","Inventory Part","VISOR",,,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,0.00,"",,
,"Not-active","Inventory Part","VOXWAGON",,,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,1.50,"",,
,"Not-active","Inventory Part","VTA-100","ASSORTED COLOR..",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","VTA-101","ASSORTED COLORS",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","VTA-102","ASSORTED COLOR",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","VTA-103","ASSORTED COLOR",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","VTA-104","ASSORTED COLOR",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","VTC-100","ASSORTED COLOR",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","VTC-101","ASSORTED COLOR..",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","VTC-102","ASSORTED COLOR",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","VTC-103","ASSORTED COLOR",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","VTC-104","ASSORTED COLOR",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","VTI-100","ASSORTED COLOR..",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,714,0.00,,,5.00,"",,
,"Not-active","Inventory Part","VTI-101","ASSORTED COLOR..",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","VTI-102","ASSORTED COLOR",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,288,0.00,,,5.00,"",,
,"Not-active","Inventory Part","VTI-103","ASSORTED COLOR",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,264,0.00,,,5.00,"",,
,"Not-active","Inventory Part","VTI-104","ASSORTED COLOR..",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,288,0.00,,,5.00,"",,
,"Not-active","Inventory Part","W004",,,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,,1065,0.00,,,2.00,"",,
,"Not-active","Inventory Part","WASH COTTON CAP/KHAKI S/M","FELT IVY KHAKI S/M",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FELT IVY KHAKI S/M",228,0.00,,,4.00,"",,
,"Not-active","Inventory Part","WAVE CAPS",,,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,0.00,"",,
,"Not-active","Inventory Part","WCC-0331","WASH COTTON CAP",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"WASH COTTON CAP",0,0.00,,,1.50,"",,
,"Not-active","Inventory Part","WCC-0331/A","WASH COTTON CAP, ASSORTED COLOR  L/I4",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"WASH COTTON CAP, ASSORTED COLOR",0,0.00,,,2.00,"","P26 300 200 175",
,"Not-active","Inventory Part","WCC-0331/BK","WASH COTTON CAP, BLACK  L/I4",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"WASH COTTON CAP, BLACK COLOR",0,0.00,,,2.00,"","P26 300 200 175",
,"Not-active","Inventory Part","WCC-0331/BROWN","WASH COTTON CAP, BROWN  L/I4",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"WASH COTTON CAP, BROWN  COLOR",32,0.00,,,2.00,"","P26 300 200 175",
,"Not-active","Inventory Part","WCC-0331/BURGUNDY","WASH COTTON CAP, BURGUNDY L/I4",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"WASH COTTON CAP, BURGUNDY L/SHELF",84,0.00,,,2.00,"",,
,"Not-active","Inventory Part","WCC-0331/D.GREEN","WASH COTTON CAPS, D.GREEN L/I4",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"WASH COTTON CAPS, D.GREEN",0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","WCC-0331/GOLD","WASH COTTON CAP, GOLD L/I4",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"WASH COTTON CAP, GOLD",66,0.00,,,2.00,"",,
,"Not-active","Inventory Part","WCC-0331/HPINK","WASH COTTON CAP, HOT PINK  L/I4",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"WASH COTTON CAP, HOT PINK COLOR",0,0.00,,,2.00,"","P26 300 200 175",
,"Not-active","Inventory Part","WCC-0331/K.GREEN","WASH COTTON CAPS L/I4",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"WASH COTTON CAPS",79,0.00,,,2.00,"",,
,"Not-active","Inventory Part","WCC-0331/KHAKI","WASH COTTON CAP, N/A",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"WASH COTTON CAP, KHAKI COLOR",0,0.00,,,2.00,"","P26 300 200 175",
,"Not-active","Inventory Part","WCC-0331/L.YELLOW","WASH COTTON CAPS, L. YELLOW L/I4",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"WASH COTTON CAPS, L. YELLOW",33,0.00,,,2.00,"",,
,"Not-active","Inventory Part","WCC-0331/LGREY","WASH COTTON CAP, L. GREY  L/I4",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"WASH COTTON CAP, L. GREY COLOR..",29,0.00,,,2.00,"","P26 300 200 175",
,"Not-active","Inventory Part","WCC-0331/LIME GREEN","WASH COTTON CAPS, LIME GREEN L/I4",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"WASH COTTON CAPS, LIME GREEN",16,0.00,,,2.00,"",,
,"Not-active","Inventory Part","WCC-0331/LPINK","WASH COTTON CAP, L. PINK   L/I4..",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"WASH COTTON CAP, L. PINK COLOR..",35,0.00,,,2.00,"","P26 300 200 175",
,"Not-active","Inventory Part","WCC-0331/NAVY","WASH COTTON CAP, NAVY L/I4",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"WASH COTTON CAPS, NAVY",121,0.00,,,2.00,"",,
,"Not-active","Inventory Part","WCC-0331/ORANGE","WASH COTTON CAP, ORANGE L/I4",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"WASH COTTON CAP, ORANGE COLOR..",0,0.00,,,2.00,"","P26 300 200 175",
,"Not-active","Inventory Part","WCC-0331/RBLUE","WASH COTTON CAP, ROYAL BLUE L/I4",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"WASH COTTON CAP, ROYAL BLUE COLOR",0,0.00,,,2.00,"","P26 300 200 175",
,"Not-active","Inventory Part","WCC-0331/RED","WASH COTTON CAPS, RED L/I4",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"WASH COTTON CAPS, RED",0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","WCC-0331/ROYAL","WASH COTTON CAP, ROYAL BLUEL/I4",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"WASH COTTON CAP, ROYAL BLUE",7,0.00,,,2.00,"",,
,"Not-active","Inventory Part","WCC-0331/WHITE","WASH COTTON CAP, WHITE   L/I4..",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"WASH COTTON CAP, WHITE COLOR..",0,0.00,,,2.00,"","P26 300 200 175",
,"Not-active","Inventory Part","WF01/BK","FELT FEDORA, BLACK",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FELT FEDORA",0,0.00,,,6.50,"",,
,"Not-active","Inventory Part","WF07","FELT HAT, BLACK COLOR",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FELT HAT, BLACK COLOR",0,0.00,,,6.50,"",,
,"Not-active","Inventory Part","WF08","FELT BUCKET WITH FLOWER",,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,"FELT BUCKET WITH FLOWER",0,0.00,,,7.50,"",,
,"Not-active","Inventory Part","WF08/A","BUCKET HAT, ASSORTED COLOR*",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"BUCKET HAT, ASSORTED COLOR",0,0.00,,,8.50,"","2011 FALL/P35",
,"Not-active","Inventory Part","WF08/BK","BUCKET HAT, BLACK COLOR",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"BUCKET HAT,  BLACK COLOR",1,0.00,,,8.50,"","2011 FALL./P35",
,"Not-active","Inventory Part","WF1426","FEDORA, ASSORTED ( 4 DZ/CTN)",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FEDORA, ASSORTED",0,0.00,,,5.00,"","V13 P27 6/5/450",
,"Not-active","Inventory Part","WF1427","FEDORA, ASSORTED ( 4 DZ/CTN) L/F",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FEDORA, ASSORTED",0,0.00,,,5.00,"","V13 P27 6/5/450",
,"Not-active","Inventory Part","WF1428","FEDORA, ASSORTED ( 4 DZ/CTN)L/F",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FEDORA, ASSORTED",0,0.00,,,5.00,"","V13 P27 6/5/450",
,"Not-active","Inventory Part","WF1429","FEDORA, KHAKI ( 4 DZ/CTN)",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FEDORA, KHAKI",0,0.00,,,5.00,"","V13 P27  6/5/450",
,"Not-active","Inventory Part","WFI2322","FELT IVY",,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,"FELT IVY",0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","WFI2322/A"," IVY HATS, ASSORTED(BLACK & KHAKI) SAME AS#0331",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"IVY HATS, ASSORTED",0,0.00,,,5.00,"","2011 FALL/P40",
,"Not-active","Inventory Part","WFI2322/BK","IVY HATS, BLACK",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"IVY HATS, /BLACK COLOR",0,0.00,,,5.00,"","V13 P36 400",
,"Not-active","Inventory Part","WFI2322/K","IVY HAT, KAHKI",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"IVY HAT, KAHKI",0,0.00,,,5.00,"","V13 P36 400",
,"Not-active","Inventory Part","WFL1448","FLOPPY HAT, ASSORTED, FINAL SALE ( 1 DZ/CTN) L/3F ***",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, ASSORTED",0,0.00,,,5.00,"","V13 P29 900",
,"Active","Inventory Part","WFL2164/BLACK","WOOL FLOPPY/RIBBON TRIMMING/BLACK 3PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"WOOL FLOPPY/RIBBON TRIMMING/BLACK",168,0.00,,,10.00,"",,"(1DZ/CTN)L/X5"
,"Active","Inventory Part","WFL2164/BURGUNDY","WOOL FLOPPY/RIBBON TRIMMING/BURGUNDY 3PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"WOOL FLOPPY/RIBBON TRIMMING/BURGUNDY",57,0.00,,,10.00,"",,"(1DZ/CTN)L/X5"
,"Active","Inventory Part","WFL2164/CHARCOAL","WOOL FLOPPY/RIBBON TRIMMING/CHARCOAL 3PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"WOOL FLOPPY/RIBBON TRIMMING/CHARCOAL",1,0.00,,,10.00,"",,"(1DZ/CTN)L/X5"
,"Active","Inventory Part","WFL2164/KHAKI","WOOL FLOPPY/RIBBON TRIMMING/KHAKI 3PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"WOOL FLOPPY/RIBBON TRIMMING/KHAKI",2,0.00,,,10.00,"",,"(1DZ/CTN)L/X5"
,"Active","Inventory Part","WFL2164/RED","WOOL FLOPPY/RIBBON TRIMMING/RED 3PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"WOOL FLOPPY/RIBBON TRIMMING/RED",282,0.00,,,10.00,"",,"(1DZ/CTN)L/X5"
,"Active","Inventory Part","WFL2166/BLACK","WOOL FLOPPY/LEATHER TRIMMING/BLACK",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"WOOL FLOPPY/LEATHER TRIMMING/BLACK",0,0.00,,,10.00,"",,"(1DZ/CTN)L/X2"
,"Not-active","Inventory Part","WFL2166/BURGUNDY","WOOL FLOPPY/LEATHER TRIMMING/BURGUNDY",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"WOOL FLOPPY/LEATHER TRIMMING/BURGUNDY",0,0.00,,,10.00,"",,"(1DZ/CTN)L/X"
,"Not-active","Inventory Part","WFL2166/CHARCOAL","WOOL FLOPPY/LEATHER TRIMMING/CHARCOAL (1DZ/CTN)L/X",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"WOOL FLOPPY/LEATHER TRIMMING/CHARCOAL",6,0.00,,,12.00,"",,
,"Not-active","Inventory Part","WFL2166/KHAKI","WOOL FLOPPY/LEATHER TRIMMING/KHAKI",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"WOOL FLOPPY/LEATHER TRIMMING/KHAKI",0,0.00,,,10.00,"",,"(1DZ/CTN)L/X"
,"Active","Inventory Part","WFL2166/RED","WOOL FLOPPY/LEATHER TRIMMING/RED",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"WOOL FLOPPY/LEATHER TRIMMING/RED",26,0.00,,,10.00,"",,"(1DZ/CTN)L/X2"
,"Active","Inventory Part","WHITE BAG/10*12","SHIPPING BAGS WITH SELF ADHESIVE, WATERPROOF AND TEAR-PROOF POSTAL BAGS SIZE: 10*12,100PCS/BUNDL...",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"SHIPPING BAGS WITH SELF ADHESIVE, WATERPROOF AND TEAR-PROOF POSTAL BAGS SIZE: 10*12,100PCS/BUNDL...",13,0.00,,,0.00,"",,"L/Z13"
,"Active","Inventory Part","WHITE BAG/9*10","SHIPPING BAGS WITH SELF ADHESIVE, WATERPROOF AND TEAR-PROOF POSTAL BAGS SIZE: 9*10,100PCS/BUNDLE...",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"SHIPPING BAGS WITH SELF ADHESIVE, WATERPROOF AND TEAR-PROOF POSTAL BAGS SIZE: 9*10,100PCS/BUNDLE...",3,0.00,,,0.00,"",,"L/Z20"
,"Not-active","Inventory Part","WINTER HAT",,,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,3.00,"",,
,"Not-active","Inventory Part","WINTER SCARF",,,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,3.00,"",,
,"Not-active","Inventory Part","WK001","KID'S TROOPER HATS, ASSORTED COLOR",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"KID'S TROOPER HATS, ASSORTED COLOR",0,0.00,,,1.50,"","2011 FALL/P44",
,"Not-active","Inventory Part","WK002","BABY'S KNIT HATS, ASSORTED (20 DZ/CTN) L/5L, 4L",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"BABY'S KNIT HATS, ASSORTED COLOR",0,0.00,,,1.50,"","V13 P46 125",
,"Not-active","Inventory Part","WK003","KIDS KNIT HAT TROOPER HATS (20 DZ/CTN)",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"KIDS KNIT HAT TROOPER HATS",0,0.00,,,1.50,"","V13 P46 125",
,"Not-active","Inventory Part","WK004",,,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","WK005","KID'S TROOPER HATS, ASSORTED COLOR",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"KID'S TROOPER HATS, ASSORTED COLOR",0,0.00,,,1.50,"","2011 FALL/P44",
,"Not-active","Inventory Part","WK005B","KIDS KNIT HATS",,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,"KIDS KNIT HATS",0,0.00,,,1.50,"",,
,"Not-active","Inventory Part","WK006","KIDS BERETS L/5L (ONLY144)",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"KIDS BERETS",0,0.00,,,1.50,"","V13 P46 125",
,"Not-active","Inventory Part","WK007","SAME AS KN007 KIDS STRIP BEANIE HAT, ASSORTED have it on store only",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"SAME AS KN007",0,0.00,,,1.50,"","V13 P46 125",
,"Not-active","Inventory Part","WK008","KIDS HATS WITH VISOR  SAME AS KN008 have it on store only..",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00," SAME AS KN008",0,0.00,,,1.50,"",,
,"Not-active","Inventory Part","WL001","KNIT TRAPPER HAT, ASSORTED , SAME AS WW001 L/THIRD FLOOR",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"EARMUFF KNIT HAT, ASSORTED COLOR, SAME AS WW001",0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","WL002","LCTPE54",,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,"LCTPE54",0,0.00,,,1.50,"",,
,"Not-active","Inventory Part","WL003","KNIT HAT WITH FLOWER",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"KNIT HAT WITH FLOWER",0,0.00,,,2.00,"",,
